date,station,swe_name,lat_name,count,factor
2005-04-13,Göteborg,Alnus,NA,1,1
2005-04-13,Göteborg,Salix,NA,1,1
2005-04-13,Göteborg,Ulmus,NA,5,1
2005-04-14,Göteborg,Betula,NA,1,1
2005-04-15,Göteborg,Alnus,NA,2,1
2005-04-15,Göteborg,Betula,NA,3,1
2005-04-15,Göteborg,Salix,NA,2,1
2005-04-15,Göteborg,Ulmus,NA,1,1
2005-04-16,Göteborg,Alnus,NA,6,1
2005-04-16,Göteborg,Betula,NA,1,1
2005-04-16,Göteborg,Salix,NA,11,1
2005-04-16,Göteborg,Ulmus,NA,3,1
2005-04-17,Göteborg,Alnus,NA,3,1
2005-04-17,Göteborg,Betula,NA,1,1
2005-04-17,Göteborg,Corylus,NA,1,1
2005-04-17,Göteborg,Salix,NA,27,1
2005-04-17,Göteborg,Ulmus,NA,3,1
2005-04-18,Göteborg,Alnus,NA,2,1
2005-04-18,Göteborg,Betula,NA,2,1
2005-04-18,Göteborg,Salix,NA,8,1
2005-04-18,Göteborg,Ulmus,NA,4,1
2005-04-19,Göteborg,Alnus,NA,1,1
2005-04-19,Göteborg,Salix,NA,25,1
2005-04-19,Göteborg,Ulmus,NA,1,1
2005-04-20,Göteborg,Alnus,NA,1,1
2005-04-20,Göteborg,Betula,NA,1,1
2005-04-20,Göteborg,Salix,NA,13,1
2005-04-20,Göteborg,Ulmus,NA,2,1
2005-04-21,Göteborg,Alnus,NA,3,1
2005-04-21,Göteborg,Betula,NA,3,1
2005-04-21,Göteborg,Corylus,NA,1,1
2005-04-21,Göteborg,Salix,NA,22,1
2005-04-21,Göteborg,Ulmus,NA,2,1
2005-04-22,Göteborg,Alnus,NA,1,1
2005-04-22,Göteborg,Betula,NA,4,1
2005-04-22,Göteborg,Salix,NA,18,1
2005-04-23,Göteborg,Alnus,NA,2,1
2005-04-23,Göteborg,Betula,NA,8,1
2005-04-23,Göteborg,Salix,NA,28,1
2005-04-24,Göteborg,Alnus,NA,1,1
2005-04-24,Göteborg,Betula,NA,14,1
2005-04-24,Göteborg,Salix,NA,22,1
2005-04-24,Göteborg,Ulmus,NA,1,1
2005-04-25,Göteborg,Alnus,NA,1,1
2005-04-25,Göteborg,Betula,NA,45,1
2005-04-25,Göteborg,Salix,NA,49,1
2005-04-26,Göteborg,Alnus,NA,1,1
2005-04-26,Göteborg,Betula,NA,253,1
2005-04-26,Göteborg,Salix,NA,14,1
2005-04-27,Göteborg,Alnus,NA,2,1
2005-04-27,Göteborg,Betula,NA,629,1
2005-04-27,Göteborg,Salix,NA,38,1
2005-04-28,Göteborg,Alnus,NA,1,1
2005-04-28,Göteborg,Betula,NA,977,1
2005-04-28,Göteborg,Salix,NA,13,1
2005-04-29,Göteborg,Betula,NA,3674,1
2005-04-29,Göteborg,Salix,NA,24,1
2005-04-29,Göteborg,Ulmus,NA,2,1
2005-04-30,Göteborg,Betula,NA,676,1
2005-04-30,Göteborg,Salix,NA,2,1
2005-05-01,Göteborg,Alnus,NA,2,1
2005-05-01,Göteborg,Betula,NA,2872,1
2005-05-01,Göteborg,Salix,NA,8,1
2005-05-02,Göteborg,Betula,NA,3790,1
2005-05-02,Göteborg,Quercus,NA,1,1
2005-05-02,Göteborg,Salix,NA,2,1
2005-05-03,Göteborg,Betula,NA,28,1
2005-05-04,Göteborg,Betula,NA,726,1
2005-05-04,Göteborg,Salix,NA,1,1
2005-05-05,Göteborg,Betula,NA,268,1
2005-05-06,Göteborg,Betula,NA,216,1
2005-05-06,Göteborg,Salix,NA,3,1
2005-05-07,Göteborg,Betula,NA,193,1
2005-05-08,Göteborg,Alnus,NA,1,1
2005-05-08,Göteborg,Betula,NA,149,1
2005-05-09,Göteborg,Betula,NA,153,1
2005-05-09,Göteborg,Salix,NA,6,1
2005-05-10,Göteborg,Betula,NA,145,1
2005-05-10,Göteborg,Salix,NA,2,1
2005-05-11,Göteborg,Betula,NA,204,1
2005-05-11,Göteborg,Salix,NA,5,1
2005-05-12,Göteborg,Betula,NA,141,1
2005-05-12,Göteborg,Quercus,NA,1,1
2005-05-12,Göteborg,Salix,NA,6,1
2005-05-13,Göteborg,Betula,NA,192,1
2005-05-13,Göteborg,Quercus,NA,1,1
2005-05-13,Göteborg,Salix,NA,6,1
2005-05-14,Göteborg,Betula,NA,101,1
2005-05-14,Göteborg,Salix,NA,1,1
2005-05-15,Göteborg,Alnus,NA,1,1
2005-05-15,Göteborg,Betula,NA,200,1
2005-05-15,Göteborg,Salix,NA,4,1
2005-05-16,Göteborg,Betula,NA,90,1
2005-05-16,Göteborg,Quercus,NA,2,1
2005-05-16,Göteborg,Salix,NA,4,1
2005-05-17,Göteborg,Betula,NA,34,1
2005-05-17,Göteborg,Quercus,NA,1,1
2005-05-17,Göteborg,Salix,NA,6,1
2005-05-18,Göteborg,Betula,NA,51,1
2005-05-18,Göteborg,Quercus,NA,5,1
2005-05-18,Göteborg,Salix,NA,1,1
2005-05-19,Göteborg,Betula,NA,8,1
2005-05-19,Göteborg,Poaceae,NA,2,1
2005-05-19,Göteborg,Quercus,NA,6,1
2005-05-19,Göteborg,Salix,NA,1,1
2005-05-20,Göteborg,Betula,NA,86,1
2005-05-20,Göteborg,Quercus,NA,13,1
2005-05-20,Göteborg,Salix,NA,3,1
2005-05-21,Göteborg,Betula,NA,8,1
2005-05-21,Göteborg,Quercus,NA,2,1
2005-05-21,Göteborg,Salix,NA,2,1
2005-05-22,Göteborg,Betula,NA,11,1
2005-05-22,Göteborg,Poaceae,NA,3,1
2005-05-22,Göteborg,Quercus,NA,51,1
2005-05-22,Göteborg,Salix,NA,4,1
2005-05-23,Göteborg,Betula,NA,5,1
2005-05-23,Göteborg,Poaceae,NA,5,1
2005-05-23,Göteborg,Quercus,NA,47,1
2005-05-23,Göteborg,Salix,NA,1,1
2005-05-24,Göteborg,Betula,NA,12,1
2005-05-24,Göteborg,Quercus,NA,157,1
2005-05-24,Göteborg,Salix,NA,1,1
2005-05-25,Göteborg,Betula,NA,3,1
2005-05-25,Göteborg,Quercus,NA,20,1
2005-05-25,Göteborg,Salix,NA,1,1
2005-05-26,Göteborg,Betula,NA,10,1
2005-05-26,Göteborg,Poaceae,NA,4,1
2005-05-26,Göteborg,Quercus,NA,131,1
2005-05-27,Göteborg,Betula,NA,3,1
2005-05-27,Göteborg,Poaceae,NA,7,1
2005-05-27,Göteborg,Quercus,NA,72,1
2005-05-28,Göteborg,Betula,NA,9,1
2005-05-28,Göteborg,Poaceae,NA,6,1
2005-05-28,Göteborg,Quercus,NA,141,1
2005-05-28,Göteborg,Salix,NA,2,1
2005-05-29,Göteborg,Betula,NA,4,1
2005-05-29,Göteborg,Poaceae,NA,5,1
2005-05-29,Göteborg,Quercus,NA,34,1
2005-05-30,Göteborg,Betula,NA,3,1
2005-05-30,Göteborg,Quercus,NA,4,1
2005-05-31,Göteborg,Poaceae,NA,1,1
2005-05-31,Göteborg,Quercus,NA,4,1
2005-06-01,Göteborg,Betula,NA,3,1
2005-06-01,Göteborg,Poaceae,NA,4,1
2005-06-01,Göteborg,Quercus,NA,14,1
2005-06-02,Göteborg,Betula,NA,1,1
2005-06-02,Göteborg,Quercus,NA,3,1
2005-06-03,Göteborg,Poaceae,NA,1,1
2005-06-04,Göteborg,Poaceae,NA,11,1
2005-06-04,Göteborg,Quercus,NA,3,1
2005-06-05,Göteborg,Betula,NA,4,1
2005-06-05,Göteborg,Poaceae,NA,5,1
2005-06-05,Göteborg,Quercus,NA,2,1
2005-06-06,Göteborg,Betula,NA,4,1
2005-06-06,Göteborg,Poaceae,NA,2,1
2005-06-06,Göteborg,Quercus,NA,2,1
2005-06-07,Göteborg,Betula,NA,20,1
2005-06-07,Göteborg,Poaceae,NA,12,1
2005-06-07,Göteborg,Quercus,NA,24,1
2005-06-07,Göteborg,Salix,NA,1,1
2005-06-08,Göteborg,Betula,NA,7,1
2005-06-08,Göteborg,Poaceae,NA,2,1
2005-06-08,Göteborg,Quercus,NA,5,1
2005-06-09,Göteborg,Betula,NA,2,1
2005-06-09,Göteborg,Poaceae,NA,4,1
2005-06-09,Göteborg,Quercus,NA,5,1
2005-06-10,Göteborg,Betula,NA,6,1
2005-06-10,Göteborg,Poaceae,NA,13,1
2005-06-10,Göteborg,Quercus,NA,3,1
2005-06-11,Göteborg,Poaceae,NA,2,1
2005-06-11,Göteborg,Quercus,NA,2,1
2005-06-12,Göteborg,Betula,NA,2,1
2005-06-13,Göteborg,Betula,NA,1,1
2005-06-13,Göteborg,Poaceae,NA,1,1
2005-06-13,Göteborg,Quercus,NA,1,1
2005-06-14,Göteborg,Poaceae,NA,28,1
2005-06-15,Göteborg,Poaceae,NA,46,1
2005-06-16,Göteborg,Poaceae,NA,28,1
2005-06-17,Göteborg,Poaceae,NA,14,1
2005-06-18,Göteborg,Betula,NA,1,1
2005-06-18,Göteborg,Poaceae,NA,47,1
2005-06-19,Göteborg,Betula,NA,4,1
2005-06-19,Göteborg,Poaceae,NA,51,1
2005-06-20,Göteborg,Betula,NA,3,1
2005-06-20,Göteborg,Poaceae,NA,151,1
2005-06-21,Göteborg,Poaceae,NA,105,1
2005-06-22,Göteborg,Betula,NA,2,1
2005-06-22,Göteborg,Poaceae,NA,53,1
2005-06-23,Göteborg,Poaceae,NA,108,1
2005-06-24,Göteborg,Betula,NA,1,1
2005-06-24,Göteborg,Poaceae,NA,110,1
2005-06-25,Göteborg,Betula,NA,1,1
2005-06-25,Göteborg,Poaceae,NA,84,1
2005-06-26,Göteborg,Betula,NA,4,1
2005-06-26,Göteborg,Poaceae,NA,73,1
2005-06-27,Göteborg,Betula,NA,1,1
2005-06-27,Göteborg,Poaceae,NA,35,1
2005-06-28,Göteborg,Betula,NA,1,1
2005-06-28,Göteborg,Poaceae,NA,28,1
2005-06-29,Göteborg,Poaceae,NA,66,1
2005-06-30,Göteborg,Poaceae,NA,71,1
2005-07-01,Göteborg,Poaceae,NA,36,1
2005-07-03,Göteborg,Poaceae,NA,26,1
2005-07-04,Göteborg,Poaceae,NA,74,1
2005-07-05,Göteborg,Poaceae,NA,65,1
2005-07-06,Göteborg,Betula,NA,1,1
2005-07-06,Göteborg,Poaceae,NA,103,1
2005-07-07,Göteborg,Poaceae,NA,42,1
2005-07-08,Göteborg,Poaceae,NA,56,1
2005-07-09,Göteborg,Betula,NA,1,1
2005-07-09,Göteborg,Poaceae,NA,54,1
2005-07-10,Göteborg,Poaceae,NA,32,1
2005-07-11,Göteborg,Poaceae,NA,11,1
2005-07-12,Göteborg,Poaceae,NA,44,1
2005-07-13,Göteborg,Poaceae,NA,6,1
2005-07-14,Göteborg,Poaceae,NA,5,1
2005-07-15,Göteborg,Poaceae,NA,4,1
2005-07-16,Göteborg,Poaceae,NA,1,1
2005-07-17,Göteborg,Poaceae,NA,3,1
2005-07-18,Göteborg,Betula,NA,1,1
2005-07-18,Göteborg,Poaceae,NA,7,1
2005-07-19,Göteborg,Poaceae,NA,2,1
2005-07-20,Göteborg,Poaceae,NA,7,1
2005-07-21,Göteborg,Poaceae,NA,6,1
2005-07-22,Göteborg,Poaceae,NA,4,1
2005-07-25,Göteborg,Poaceae,NA,1,1
2005-07-26,Göteborg,Poaceae,NA,3,1
2005-07-27,Göteborg,Poaceae,NA,8,1
2005-07-28,Göteborg,Poaceae,NA,4,1
2005-07-29,Göteborg,Poaceae,NA,5,1
2005-07-31,Göteborg,Poaceae,NA,3,1
2005-08-01,Göteborg,Poaceae,NA,3,1
2005-08-02,Göteborg,Poaceae,NA,5,1
2005-08-03,Göteborg,Poaceae,NA,1,1
2005-08-04,Göteborg,Poaceae,NA,2,1
2005-08-05,Göteborg,Betula,NA,1,1
2005-08-08,Göteborg,Poaceae,NA,1,1
2005-08-09,Göteborg,Poaceae,NA,2,1
2005-08-13,Göteborg,Betula,NA,1,1
2005-08-14,Göteborg,Poaceae,NA,1,1
2005-08-15,Göteborg,Poaceae,NA,3,1
2005-08-16,Göteborg,Poaceae,NA,5,1
2005-08-17,Göteborg,Poaceae,NA,1,1
2005-08-18,Göteborg,Poaceae,NA,3,1
2005-08-19,Göteborg,Poaceae,NA,1,1
2005-08-20,Göteborg,Poaceae,NA,3,1
2005-08-21,Göteborg,Poaceae,NA,7,1
2005-08-22,Göteborg,Betula,NA,1,1
2005-08-22,Göteborg,Poaceae,NA,2,1
2005-08-23,Göteborg,Betula,NA,1,1
2005-08-23,Göteborg,Poaceae,NA,1,1
2005-08-25,Göteborg,Betula,NA,1,1
2005-08-27,Göteborg,Betula,NA,1,1
2005-08-28,Göteborg,Poaceae,NA,2,1
2005-08-29,Göteborg,Poaceae,NA,3,1
2005-08-30,Göteborg,Poaceae,NA,4,1
2005-08-31,Göteborg,Betula,NA,1,1
2005-08-31,Göteborg,Poaceae,NA,12,1
2005-09-01,Göteborg,Poaceae,NA,6,1
2005-09-02,Göteborg,Poaceae,NA,6,1
2005-09-04,Göteborg,Poaceae,NA,1,1
2005-09-05,Göteborg,Poaceae,NA,1,1
2005-09-06,Göteborg,Poaceae,NA,4,1
2005-09-07,Göteborg,Poaceae,NA,2,1
2005-09-15,Göteborg,Betula,NA,1,1
2005-09-17,Göteborg,Poaceae,NA,1,1
2005-09-18,Göteborg,Poaceae,NA,1,1
2005-09-20,Göteborg,Poaceae,NA,2,1
2005-09-21,Göteborg,Betula,NA,1,1
2005-09-21,Göteborg,Poaceae,NA,1,1
2005-09-22,Göteborg,Poaceae,NA,1,1
2005-09-23,Göteborg,Betula,NA,1,1
2005-09-23,Göteborg,Poaceae,NA,3,1
2005-09-25,Göteborg,Poaceae,NA,2,1
2005-09-27,Göteborg,Betula,NA,4,1
2005-09-28,Göteborg,Poaceae,NA,1,1
2005-09-30,Göteborg,Poaceae,NA,1,1
2005-10-01,Göteborg,Poaceae,NA,2,1
2005-10-02,Göteborg,Alnus,NA,1,1
2005-10-03,Göteborg,Poaceae,NA,1,1
2005-10-07,Göteborg,Poaceae,NA,1,1
2005-10-08,Göteborg,Betula,NA,1,1
2005-10-08,Göteborg,Poaceae,NA,1,1
2005-10-09,Göteborg,Poaceae,NA,2,1
2005-10-10,Göteborg,Poaceae,NA,2,1
2005-10-11,Göteborg,Betula,NA,1,1
2005-10-12,Göteborg,Poaceae,NA,3,1
2005-10-13,Göteborg,Poaceae,NA,1,1
2005-10-14,Göteborg,Poaceae,NA,1,1
2005-10-15,Göteborg,Poaceae,NA,1,1
2005-03-17,Malmö,Alnus,NA,1,1
2005-03-18,Malmö,Alnus,NA,1,1
2005-03-19,Malmö,Alnus,NA,3,1
2005-03-20,Malmö,Alnus,NA,2,1
2005-03-20,Malmö,Corylus,NA,1,1
2005-03-21,Malmö,Alnus,NA,1,1
2005-03-22,Malmö,Alnus,NA,17,1
2005-03-22,Malmö,Corylus,NA,2,1
2005-03-23,Malmö,Alnus,NA,37,1
2005-03-23,Malmö,Corylus,NA,10,1
2005-03-23,Malmö,Salix,NA,1,1
2005-03-25,Malmö,Alnus,NA,5,1
2005-03-25,Malmö,Corylus,NA,11,1
2005-03-26,Malmö,Alnus,NA,141,1
2005-03-26,Malmö,Betula,NA,1,1
2005-03-26,Malmö,Corylus,NA,23,1
2005-03-27,Malmö,Alnus,NA,20,1
2005-03-27,Malmö,Corylus,NA,1,1
2005-03-28,Malmö,Alnus,NA,25,1
2005-03-28,Malmö,Corylus,NA,8,1
2005-03-28,Malmö,Salix,NA,1,1
2005-03-29,Malmö,Alnus,NA,25,1
2005-03-29,Malmö,Corylus,NA,1,1
2005-03-30,Malmö,Alnus,NA,5,1
2005-03-30,Malmö,Corylus,NA,2,1
2005-03-31,Malmö,Alnus,NA,6,1
2005-03-31,Malmö,Corylus,NA,1,1
2005-04-01,Malmö,Alnus,NA,2,1
2005-04-01,Malmö,Corylus,NA,1,1
2005-04-04,Malmö,Alnus,NA,3,1
2005-04-04,Malmö,Corylus,NA,2,1
2005-04-04,Malmö,Ulmus,NA,3,1
2005-04-05,Malmö,Alnus,NA,4,1
2005-04-05,Malmö,Betula,NA,3,1
2005-04-05,Malmö,Salix,NA,2,1
2005-04-05,Malmö,Ulmus,NA,1,1
2005-04-08,Malmö,Alnus,NA,1,1
2005-04-08,Malmö,Betula,NA,2,1
2005-04-08,Malmö,Ulmus,NA,3,1
2005-04-09,Malmö,Betula,NA,1,1
2005-04-09,Malmö,Salix,NA,2,1
2005-04-09,Malmö,Ulmus,NA,8,1
2005-04-10,Malmö,Salix,NA,2,1
2005-04-10,Malmö,Ulmus,NA,6,1
2005-04-11,Malmö,Alnus,NA,2,1
2005-04-11,Malmö,Salix,NA,2,1
2005-04-11,Malmö,Ulmus,NA,18,1
2005-04-12,Malmö,Betula,NA,1,1
2005-04-12,Malmö,Salix,NA,2,1
2005-04-12,Malmö,Ulmus,NA,21,1
2005-04-13,Malmö,Betula,NA,10,1
2005-04-13,Malmö,Salix,NA,4,1
2005-04-13,Malmö,Ulmus,NA,16,1
2005-04-14,Malmö,Betula,NA,30,1
2005-04-14,Malmö,Salix,NA,1,1
2005-04-14,Malmö,Ulmus,NA,26,1
2005-04-15,Malmö,Alnus,NA,1,1
2005-04-15,Malmö,Betula,NA,86,1
2005-04-15,Malmö,Corylus,NA,1,1
2005-04-15,Malmö,Salix,NA,17,1
2005-04-15,Malmö,Ulmus,NA,20,1
2005-04-16,Malmö,Alnus,NA,11,1
2005-04-16,Malmö,Betula,NA,11,1
2005-04-16,Malmö,Salix,NA,12,1
2005-04-16,Malmö,Ulmus,NA,10,1
2005-04-17,Malmö,Alnus,NA,4,1
2005-04-17,Malmö,Betula,NA,24,1
2005-04-17,Malmö,Corylus,NA,1,1
2005-04-17,Malmö,Salix,NA,2,1
2005-04-17,Malmö,Ulmus,NA,4,1
2005-04-18,Malmö,Alnus,NA,26,1
2005-04-18,Malmö,Betula,NA,29,1
2005-04-18,Malmö,Salix,NA,6,1
2005-04-18,Malmö,Ulmus,NA,3,1
2005-04-19,Malmö,Alnus,NA,11,1
2005-04-19,Malmö,Betula,NA,25,1
2005-04-19,Malmö,Salix,NA,13,1
2005-04-19,Malmö,Ulmus,NA,1,1
2005-04-20,Malmö,Alnus,NA,1,1
2005-04-20,Malmö,Betula,NA,4,1
2005-04-21,Malmö,Alnus,NA,3,1
2005-04-21,Malmö,Betula,NA,20,1
2005-04-21,Malmö,Salix,NA,12,1
2005-04-22,Malmö,Alnus,NA,2,1
2005-04-22,Malmö,Betula,NA,21,1
2005-04-22,Malmö,Poaceae,NA,1,1
2005-04-22,Malmö,Salix,NA,7,1
2005-04-23,Malmö,Betula,NA,11,1
2005-04-23,Malmö,Salix,NA,8,1
2005-04-23,Malmö,Ulmus,NA,1,1
2005-04-24,Malmö,Betula,NA,13,1
2005-04-24,Malmö,Salix,NA,1,1
2005-04-25,Malmö,Alnus,NA,3,1
2005-04-25,Malmö,Betula,NA,63,1
2005-04-25,Malmö,Salix,NA,6,1
2005-04-25,Malmö,Ulmus,NA,2,1
2005-04-26,Malmö,Alnus,NA,4,1
2005-04-26,Malmö,Betula,NA,80,1
2005-04-26,Malmö,Salix,NA,2,1
2005-04-27,Malmö,Alnus,NA,3,1
2005-04-27,Malmö,Betula,NA,92,1
2005-04-27,Malmö,Salix,NA,8,1
2005-04-28,Malmö,Betula,NA,33,1
2005-04-28,Malmö,Salix,NA,2,1
2005-04-29,Malmö,Betula,NA,49,1
2005-04-29,Malmö,Salix,NA,1,1
2005-04-29,Malmö,Ulmus,NA,1,1
2005-04-30,Malmö,Betula,NA,64,1
2005-04-30,Malmö,Quercus,NA,6,1
2005-04-30,Malmö,Salix,NA,9,1
2005-05-01,Malmö,Betula,NA,77,1
2005-05-01,Malmö,Salix,NA,4,1
2005-05-02,Malmö,Alnus,NA,1,1
2005-05-02,Malmö,Betula,NA,177,1
2005-05-02,Malmö,Salix,NA,23,1
2005-05-03,Malmö,Alnus,NA,1,1
2005-05-03,Malmö,Betula,NA,287,1
2005-05-03,Malmö,Salix,NA,2,1
2005-05-04,Malmö,Betula,NA,80,1
2005-05-04,Malmö,Poaceae,NA,1,1
2005-05-04,Malmö,Salix,NA,1,1
2005-05-05,Malmö,Alnus,NA,2,1
2005-05-05,Malmö,Betula,NA,517,1
2005-05-05,Malmö,Salix,NA,49,1
2005-05-06,Malmö,Betula,NA,74,1
2005-05-06,Malmö,Poaceae,NA,1,1
2005-05-06,Malmö,Salix,NA,28,1
2005-05-07,Malmö,Alnus,NA,2,1
2005-05-07,Malmö,Betula,NA,34,1
2005-05-07,Malmö,Poaceae,NA,1,1
2005-05-07,Malmö,Salix,NA,7,1
2005-05-07,Malmö,Ulmus,NA,2,1
2005-05-08,Malmö,Betula,NA,9,1
2005-05-08,Malmö,Salix,NA,5,1
2005-05-09,Malmö,Betula,NA,10,1
2005-05-09,Malmö,Salix,NA,4,1
2005-05-10,Malmö,Alnus,NA,1,1
2005-05-10,Malmö,Betula,NA,10,1
2005-05-10,Malmö,Poaceae,NA,1,1
2005-05-10,Malmö,Salix,NA,2,1
2005-05-11,Malmö,Betula,NA,25,1
2005-05-11,Malmö,Salix,NA,22,1
2005-05-12,Malmö,Alnus,NA,2,1
2005-05-12,Malmö,Betula,NA,76,1
2005-05-12,Malmö,Poaceae,NA,3,1
2005-05-12,Malmö,Salix,NA,4,1
2005-05-13,Malmö,Alnus,NA,1,1
2005-05-13,Malmö,Betula,NA,23,1
2005-05-13,Malmö,Poaceae,NA,1,1
2005-05-13,Malmö,Quercus,NA,1,1
2005-05-13,Malmö,Salix,NA,3,1
2005-05-14,Malmö,Alnus,NA,1,1
2005-05-14,Malmö,Betula,NA,49,1
2005-05-14,Malmö,Poaceae,NA,2,1
2005-05-14,Malmö,Quercus,NA,21,1
2005-05-14,Malmö,Salix,NA,42,1
2005-05-15,Malmö,Betula,NA,14,1
2005-05-15,Malmö,Poaceae,NA,1,1
2005-05-15,Malmö,Quercus,NA,13,1
2005-05-15,Malmö,Salix,NA,12,1
2005-05-16,Malmö,Alnus,NA,1,1
2005-05-16,Malmö,Betula,NA,18,1
2005-05-16,Malmö,Poaceae,NA,1,1
2005-05-16,Malmö,Quercus,NA,7,1
2005-05-16,Malmö,Salix,NA,28,1
2005-05-17,Malmö,Betula,NA,14,1
2005-05-17,Malmö,Quercus,NA,7,1
2005-05-17,Malmö,Salix,NA,8,1
2005-05-18,Malmö,Betula,NA,14,1
2005-05-18,Malmö,Poaceae,NA,2,1
2005-05-18,Malmö,Quercus,NA,9,1
2005-05-18,Malmö,Salix,NA,28,1
2005-05-19,Malmö,Betula,NA,1,1
2005-05-19,Malmö,Poaceae,NA,1,1
2005-05-19,Malmö,Quercus,NA,15,1
2005-05-19,Malmö,Salix,NA,10,1
2005-05-20,Malmö,Betula,NA,3,1
2005-05-20,Malmö,Poaceae,NA,1,1
2005-05-20,Malmö,Quercus,NA,30,1
2005-05-20,Malmö,Salix,NA,30,1
2005-05-21,Malmö,Betula,NA,4,1
2005-05-21,Malmö,Quercus,NA,29,1
2005-05-21,Malmö,Salix,NA,5,1
2005-05-22,Malmö,Poaceae,NA,4,1
2005-05-22,Malmö,Quercus,NA,11,1
2005-05-22,Malmö,Salix,NA,3,1
2005-05-23,Malmö,Betula,NA,3,1
2005-05-23,Malmö,Poaceae,NA,2,1
2005-05-23,Malmö,Quercus,NA,50,1
2005-05-23,Malmö,Salix,NA,4,1
2005-05-24,Malmö,Betula,NA,3,1
2005-05-24,Malmö,Poaceae,NA,7,1
2005-05-24,Malmö,Quercus,NA,60,1
2005-05-24,Malmö,Salix,NA,1,1
2005-05-25,Malmö,Betula,NA,2,1
2005-05-25,Malmö,Poaceae,NA,8,1
2005-05-25,Malmö,Quercus,NA,35,1
2005-05-25,Malmö,Salix,NA,4,1
2005-05-26,Malmö,Betula,NA,2,1
2005-05-26,Malmö,Poaceae,NA,10,1
2005-05-26,Malmö,Quercus,NA,50,1
2005-05-26,Malmö,Salix,NA,6,1
2005-05-27,Malmö,Betula,NA,2,1
2005-05-27,Malmö,Poaceae,NA,13,1
2005-05-27,Malmö,Quercus,NA,103,1
2005-05-27,Malmö,Salix,NA,2,1
2005-05-28,Malmö,Poaceae,NA,7,1
2005-05-28,Malmö,Quercus,NA,30,1
2005-05-28,Malmö,Salix,NA,3,1
2005-05-29,Malmö,Betula,NA,2,1
2005-05-29,Malmö,Poaceae,NA,18,1
2005-05-29,Malmö,Quercus,NA,31,1
2005-05-29,Malmö,Salix,NA,2,1
2005-05-30,Malmö,Betula,NA,1,1
2005-05-30,Malmö,Poaceae,NA,2,1
2005-05-30,Malmö,Quercus,NA,10,1
2005-05-31,Malmö,Betula,NA,3,1
2005-05-31,Malmö,Poaceae,NA,3,1
2005-05-31,Malmö,Quercus,NA,3,1
2005-06-01,Malmö,Betula,NA,1,1
2005-06-01,Malmö,Poaceae,NA,1,1
2005-06-01,Malmö,Quercus,NA,5,1
2005-06-02,Malmö,Poaceae,NA,2,1
2005-06-03,Malmö,Poaceae,NA,19,1
2005-06-04,Malmö,Poaceae,NA,18,1
2005-06-04,Malmö,Quercus,NA,4,1
2005-06-05,Malmö,Betula,NA,1,1
2005-06-05,Malmö,Poaceae,NA,9,1
2005-06-06,Malmö,Poaceae,NA,3,1
2005-06-06,Malmö,Quercus,NA,3,1
2005-06-06,Malmö,Salix,NA,1,1
2005-06-07,Malmö,Betula,NA,7,1
2005-06-07,Malmö,Poaceae,NA,2,1
2005-06-07,Malmö,Quercus,NA,1,1
2005-06-07,Malmö,Salix,NA,1,1
2005-06-08,Malmö,Betula,NA,5,1
2005-06-08,Malmö,Poaceae,NA,16,1
2005-06-09,Malmö,Betula,NA,2,1
2005-06-09,Malmö,Poaceae,NA,40,1
2005-06-10,Malmö,Betula,NA,3,1
2005-06-10,Malmö,Poaceae,NA,21,1
2005-06-11,Malmö,Betula,NA,4,1
2005-06-11,Malmö,Poaceae,NA,15,1
2005-06-11,Malmö,Quercus,NA,1,1
2005-06-12,Malmö,Poaceae,NA,13,1
2005-06-13,Malmö,Poaceae,NA,10,1
2005-06-13,Malmö,Salix,NA,3,1
2005-06-14,Malmö,Poaceae,NA,63,1
2005-06-15,Malmö,Poaceae,NA,82,1
2005-06-15,Malmö,Quercus,NA,1,1
2005-06-16,Malmö,Poaceae,NA,132,1
2005-06-17,Malmö,Poaceae,NA,54,1
2005-06-18,Malmö,Betula,NA,2,1
2005-06-18,Malmö,Poaceae,NA,52,1
2005-06-19,Malmö,Betula,NA,1,1
2005-06-19,Malmö,Poaceae,NA,156,1
2005-06-20,Malmö,Betula,NA,1,1
2005-06-20,Malmö,Poaceae,NA,69,1
2005-06-21,Malmö,Betula,NA,2,1
2005-06-21,Malmö,Poaceae,NA,67,1
2005-06-22,Malmö,Betula,NA,1,1
2005-06-22,Malmö,Poaceae,NA,51,1
2005-06-23,Malmö,Betula,NA,1,1
2005-06-23,Malmö,Poaceae,NA,242,1
2005-06-24,Malmö,Poaceae,NA,93,1
2005-06-25,Malmö,Betula,NA,2,1
2005-06-25,Malmö,Poaceae,NA,64,1
2005-06-26,Malmö,Poaceae,NA,88,1
2005-06-27,Malmö,Poaceae,NA,102,1
2005-06-27,Malmö,Quercus,NA,1,1
2005-06-28,Malmö,Poaceae,NA,46,1
2005-06-29,Malmö,Betula,NA,1,1
2005-06-29,Malmö,Poaceae,NA,54,1
2005-06-30,Malmö,Poaceae,NA,37,1
2005-07-01,Malmö,Betula,NA,1,1
2005-07-01,Malmö,Poaceae,NA,45,1
2005-07-02,Malmö,Poaceae,NA,30,1
2005-07-03,Malmö,Poaceae,NA,16,1
2005-07-04,Malmö,Poaceae,NA,47,1
2005-07-05,Malmö,Poaceae,NA,51,1
2005-07-06,Malmö,Poaceae,NA,65,1
2005-07-07,Malmö,Poaceae,NA,38,1
